q001	Q0	doc006_p008	1	0.644794762134552	w6_N10_M24_pq_b4
q001	Q0	doc001_p004	2	0.5821306109428406	w6_N10_M24_pq_b4
q001	Q0	doc008_p001	3	0.5821306109428406	w6_N10_M24_pq_b4
q001	Q0	doc006_p019	4	0.5821306109428406	w6_N10_M24_pq_b4
q001	Q0	doc006_p027	5	0.5821306109428406	w6_N10_M24_pq_b4
q001	Q0	doc003_p004	6	0.32889923453330994	w6_N10_M24_pq_b4
q001	Q0	doc001_p001	7	0.2960619330406189	w6_N10_M24_pq_b4
q001	Q0	doc009_p001	8	-0.2626554071903229	w6_N10_M24_pq_b4
q001	Q0	doc001_p003	9	-0.3186337351799011	w6_N10_M24_pq_b4
q001	Q0	doc008_p002	10	-0.545271635055542	w6_N10_M24_pq_b4
q002	Q0	doc004_p010	1	-0.5077028870582581	w6_N10_M24_pq_b4
q002	Q0	doc006_p020	2	-0.5081518292427063	w6_N10_M24_pq_b4
q002	Q0	doc006_p013	3	-0.5108270049095154	w6_N10_M24_pq_b4
q002	Q0	doc006_p010	4	-0.5114811658859253	w6_N10_M24_pq_b4
q002	Q0	doc001_p002	5	-0.5256444215774536	w6_N10_M24_pq_b4
q002	Q0	doc006_p012	6	-0.5262017250061035	w6_N10_M24_pq_b4
q002	Q0	doc006_p021	7	-0.5262017250061035	w6_N10_M24_pq_b4
q002	Q0	doc003_p022	8	-0.8077678680419922	w6_N10_M24_pq_b4
q002	Q0	doc004_p009	9	-0.8081070780754089	w6_N10_M24_pq_b4
q002	Q0	doc007_p001	10	-1.0151902437210083	w6_N10_M24_pq_b4
q003	Q0	doc006_p008	1	-0.5981863737106323	w6_N10_M24_pq_b4
q003	Q0	doc006_p024	2	-0.6081384420394897	w6_N10_M24_pq_b4
q003	Q0	doc004_p007	3	-0.6239985823631287	w6_N10_M24_pq_b4
q003	Q0	doc001_p004	4	-0.6318915486335754	w6_N10_M24_pq_b4
q003	Q0	doc006_p010	5	-0.6343031525611877	w6_N10_M24_pq_b4
q003	Q0	doc006_p007	6	-0.6344184279441833	w6_N10_M24_pq_b4
q003	Q0	doc003_p013	7	-0.6590171456336975	w6_N10_M24_pq_b4
q003	Q0	doc006_p009	8	-0.833178699016571	w6_N10_M24_pq_b4
q003	Q0	doc007_p001	9	-1.1352994441986084	w6_N10_M24_pq_b4
q003	Q0	doc001_p003	10	-1.2735083103179932	w6_N10_M24_pq_b4
q004	Q0	doc006_p013	1	0.27013376355171204	w6_N10_M24_pq_b4
q004	Q0	doc001_p004	2	0.2497541904449463	w6_N10_M24_pq_b4
q004	Q0	doc001_p002	3	0.2497541904449463	w6_N10_M24_pq_b4
q004	Q0	doc006_p021	4	0.2497541606426239	w6_N10_M24_pq_b4
q004	Q0	doc007_p002	5	0.2497541606426239	w6_N10_M24_pq_b4
q004	Q0	doc006_p020	6	0.2497541606426239	w6_N10_M24_pq_b4
q004	Q0	doc003_p009	7	-0.08860719203948975	w6_N10_M24_pq_b4
q004	Q0	doc010_p001	8	-0.44958385825157166	w6_N10_M24_pq_b4
q004	Q0	doc007_p001	9	-0.45249703526496887	w6_N10_M24_pq_b4
q004	Q0	doc001_p003	10	-0.4846411347389221	w6_N10_M24_pq_b4
q005	Q0	doc003_p024	1	-0.19707050919532776	w6_N10_M24_pq_b4
q005	Q0	doc004_p006	2	-0.2028188705444336	w6_N10_M24_pq_b4
q005	Q0	doc004_p011	3	-0.2052699774503708	w6_N10_M24_pq_b4
q005	Q0	doc006_p012	4	-0.20527008175849915	w6_N10_M24_pq_b4
q005	Q0	doc006_p010	5	-0.20527008175849915	w6_N10_M24_pq_b4
q005	Q0	doc006_p021	6	-0.20527008175849915	w6_N10_M24_pq_b4
q005	Q0	doc004_p012	7	-0.35965433716773987	w6_N10_M24_pq_b4
q005	Q0	doc003_p009	8	-0.4402262568473816	w6_N10_M24_pq_b4
q005	Q0	doc005_p002	9	-0.5173609852790833	w6_N10_M24_pq_b4
q005	Q0	doc005_p008	10	-0.6859315037727356	w6_N10_M24_pq_b4
q006	Q0	doc006_p013	1	-0.1718844473361969	w6_N10_M24_pq_b4
q006	Q0	doc006_p010	2	-0.17802993953227997	w6_N10_M24_pq_b4
q006	Q0	doc001_p004	3	-0.17802993953227997	w6_N10_M24_pq_b4
q006	Q0	doc006_p024	4	-0.17802993953227997	w6_N10_M24_pq_b4
q006	Q0	doc006_p019	5	-0.17802996933460236	w6_N10_M24_pq_b4
q006	Q0	doc004_p011	6	-0.17802996933460236	w6_N10_M24_pq_b4
q006	Q0	doc004_p012	7	-0.47833964228630066	w6_N10_M24_pq_b4
q006	Q0	doc005_p002	8	-0.6833764910697937	w6_N10_M24_pq_b4
q006	Q0	doc007_p001	9	-0.8818632364273071	w6_N10_M24_pq_b4
q006	Q0	doc001_p003	10	-1.0270401239395142	w6_N10_M24_pq_b4
q007	Q0	doc006_p008	1	-0.07757362723350525	w6_N10_M24_pq_b4
q007	Q0	doc003_p021	2	-0.08387953042984009	w6_N10_M24_pq_b4
q007	Q0	doc006_p019	3	-0.11955109238624573	w6_N10_M24_pq_b4
q007	Q0	doc001_p004	4	-0.12068416178226471	w6_N10_M24_pq_b4
q007	Q0	doc006_p010	5	-0.12158612906932831	w6_N10_M24_pq_b4
q007	Q0	doc003_p004	6	-0.31910279393196106	w6_N10_M24_pq_b4
q007	Q0	doc006_p009	7	-0.3204188644886017	w6_N10_M24_pq_b4
q007	Q0	doc007_p001	8	-0.5651333332061768	w6_N10_M24_pq_b4
q007	Q0	doc003_p029	9	-0.7457368969917297	w6_N10_M24_pq_b4
q007	Q0	doc008_p002	10	-0.9030866622924805	w6_N10_M24_pq_b4
q008	Q0	doc004_p006	1	0.18363840878009796	w6_N10_M24_pq_b4
q008	Q0	doc006_p012	2	0.15681017935276031	w6_N10_M24_pq_b4
q008	Q0	doc006_p010	3	0.155251145362854	w6_N10_M24_pq_b4
q008	Q0	doc003_p025	4	0.15414534509181976	w6_N10_M24_pq_b4
q008	Q0	doc003_p024	5	0.154145285487175	w6_N10_M24_pq_b4
q008	Q0	doc006_p021	6	0.154145285487175	w6_N10_M24_pq_b4
q008	Q0	doc003_p027	7	-0.1278972625732422	w6_N10_M24_pq_b4
q008	Q0	doc003_p023	8	-0.13246572017669678	w6_N10_M24_pq_b4
q008	Q0	doc004_p013	9	-0.16194559633731842	w6_N10_M24_pq_b4
q008	Q0	doc003_p022	10	-0.38366609811782837	w6_N10_M24_pq_b4
q009	Q0	doc004_p006	1	0.22956633567810059	w6_N10_M24_pq_b4
q009	Q0	doc003_p025	2	0.20639248192310333	w6_N10_M24_pq_b4
q009	Q0	doc006_p012	3	0.20010977983474731	w6_N10_M24_pq_b4
q009	Q0	doc006_p010	4	0.19633334875106812	w6_N10_M24_pq_b4
q009	Q0	doc003_p024	5	0.1957288384437561	w6_N10_M24_pq_b4
q009	Q0	doc003_p027	6	-0.09230223298072815	w6_N10_M24_pq_b4
q009	Q0	doc003_p023	7	-0.09862248599529266	w6_N10_M24_pq_b4
q009	Q0	doc004_p013	8	-0.1517888307571411	w6_N10_M24_pq_b4
q009	Q0	doc003_p022	9	-0.3756253123283386	w6_N10_M24_pq_b4
q009	Q0	doc005_p008	10	-0.7768645286560059	w6_N10_M24_pq_b4
q010	Q0	doc003_p011	1	0.15420635044574738	w6_N10_M24_pq_b4
q010	Q0	doc003_p013	2	0.1508379429578781	w6_N10_M24_pq_b4
q010	Q0	doc006_p024	3	0.13562798500061035	w6_N10_M24_pq_b4
q010	Q0	doc006_p020	4	0.12106017768383026	w6_N10_M24_pq_b4
q010	Q0	doc006_p021	5	0.12106017768383026	w6_N10_M24_pq_b4
q010	Q0	doc004_p012	6	-0.1288895606994629	w6_N10_M24_pq_b4
