q001	Q0	doc006_p008	1	0.5795870423316956	w6_N10_M16_ivf_pq
q001	Q0	doc006_p027	2	0.5129899978637695	w6_N10_M16_ivf_pq
q001	Q0	doc008_p001	3	0.38406649231910706	w6_N10_M16_ivf_pq
q001	Q0	doc003_p004	4	0.3491972088813782	w6_N10_M16_ivf_pq
q001	Q0	doc006_p019	5	0.2423233687877655	w6_N10_M16_ivf_pq
q001	Q0	doc001_p001	6	0.016070201992988586	w6_N10_M16_ivf_pq
q001	Q0	doc001_p004	7	-0.28030362725257874	w6_N10_M16_ivf_pq
q001	Q0	doc009_p001	8	-0.3529604971408844	w6_N10_M16_ivf_pq
q001	Q0	doc008_p002	9	-0.4215567409992218	w6_N10_M16_ivf_pq
q001	Q0	doc001_p003	10	-0.5437820553779602	w6_N10_M16_ivf_pq
q002	Q0	doc006_p012	1	-0.5363042950630188	w6_N10_M16_ivf_pq
q002	Q0	doc004_p010	2	-0.5738419890403748	w6_N10_M16_ivf_pq
q002	Q0	doc006_p010	3	-0.5844167470932007	w6_N10_M16_ivf_pq
q002	Q0	doc006_p020	4	-0.6150169968605042	w6_N10_M16_ivf_pq
q002	Q0	doc006_p021	5	-0.6761800050735474	w6_N10_M16_ivf_pq
q002	Q0	doc001_p002	6	-0.6974006295204163	w6_N10_M16_ivf_pq
q002	Q0	doc003_p022	7	-0.7467707991600037	w6_N10_M16_ivf_pq
q002	Q0	doc006_p013	8	-0.7922958135604858	w6_N10_M16_ivf_pq
q002	Q0	doc004_p009	9	-1.023794412612915	w6_N10_M16_ivf_pq
q002	Q0	doc007_p001	10	-1.0493507385253906	w6_N10_M16_ivf_pq
q003	Q0	doc006_p007	1	-0.6194875240325928	w6_N10_M16_ivf_pq
q003	Q0	doc006_p024	2	-0.63773512840271	w6_N10_M16_ivf_pq
q003	Q0	doc006_p008	3	-0.6410910487174988	w6_N10_M16_ivf_pq
q003	Q0	doc004_p007	4	-0.6674628853797913	w6_N10_M16_ivf_pq
q003	Q0	doc006_p010	5	-0.6822971105575562	w6_N10_M16_ivf_pq
q003	Q0	doc006_p009	6	-0.6992031931877136	w6_N10_M16_ivf_pq
q003	Q0	doc003_p013	7	-0.7990132570266724	w6_N10_M16_ivf_pq
q003	Q0	doc007_p001	8	-1.168567180633545	w6_N10_M16_ivf_pq
q003	Q0	doc001_p004	9	-1.176812767982483	w6_N10_M16_ivf_pq
q003	Q0	doc001_p003	10	-1.3394713401794434	w6_N10_M16_ivf_pq
q004	Q0	doc006_p021	1	0.28959140181541443	w6_N10_M16_ivf_pq
q004	Q0	doc006_p020	2	0.28662043809890747	w6_N10_M16_ivf_pq
q004	Q0	doc007_p002	3	0.2598794996738434	w6_N10_M16_ivf_pq
q004	Q0	doc001_p002	4	0.09031501412391663	w6_N10_M16_ivf_pq
q004	Q0	doc003_p009	5	0.00861620157957077	w6_N10_M16_ivf_pq
q004	Q0	doc006_p013	6	-0.150393545627594	w6_N10_M16_ivf_pq
q004	Q0	doc010_p001	7	-0.3831941485404968	w6_N10_M16_ivf_pq
q004	Q0	doc007_p001	8	-0.4672977924346924	w6_N10_M16_ivf_pq
q004	Q0	doc001_p004	9	-0.48207318782806396	w6_N10_M16_ivf_pq
q004	Q0	doc001_p003	10	-0.659292459487915	w6_N10_M16_ivf_pq
q005	Q0	doc006_p012	1	-0.18057818710803986	w6_N10_M16_ivf_pq
q005	Q0	doc006_p021	2	-0.20687329769134521	w6_N10_M16_ivf_pq
q005	Q0	doc006_p010	3	-0.24734598398208618	w6_N10_M16_ivf_pq
q005	Q0	doc004_p006	4	-0.26135557889938354	w6_N10_M16_ivf_pq
q005	Q0	doc003_p024	5	-0.3244664967060089	w6_N10_M16_ivf_pq
q005	Q0	doc004_p012	6	-0.357616126537323	w6_N10_M16_ivf_pq
q005	Q0	doc003_p009	7	-0.39186230301856995	w6_N10_M16_ivf_pq
q005	Q0	doc005_p002	8	-0.5792586207389832	w6_N10_M16_ivf_pq
q005	Q0	doc005_p008	9	-0.6576811671257019	w6_N10_M16_ivf_pq
q005	Q0	doc004_p011	10	-0.7613813877105713	w6_N10_M16_ivf_pq
q006	Q0	doc006_p010	1	-0.25927531719207764	w6_N10_M16_ivf_pq
q006	Q0	doc006_p024	2	-0.2746512293815613	w6_N10_M16_ivf_pq
q006	Q0	doc004_p012	3	-0.40217325091362	w6_N10_M16_ivf_pq
q006	Q0	doc006_p019	4	-0.6232425570487976	w6_N10_M16_ivf_pq
q006	Q0	doc006_p013	5	-0.6560910940170288	w6_N10_M16_ivf_pq
q006	Q0	doc005_p002	6	-0.7879530787467957	w6_N10_M16_ivf_pq
q006	Q0	doc007_p001	7	-0.9551025629043579	w6_N10_M16_ivf_pq
q006	Q0	doc004_p011	8	-1.0187684297561646	w6_N10_M16_ivf_pq
q006	Q0	doc001_p004	9	-1.0243022441864014	w6_N10_M16_ivf_pq
q006	Q0	doc001_p003	10	-1.1629165410995483	w6_N10_M16_ivf_pq
q007	Q0	doc006_p008	1	-0.08542122691869736	w6_N10_M16_ivf_pq
q007	Q0	doc006_p010	2	-0.09208501130342484	w6_N10_M16_ivf_pq
q007	Q0	doc003_p021	3	-0.10799960047006607	w6_N10_M16_ivf_pq
q007	Q0	doc006_p009	4	-0.22314761579036713	w6_N10_M16_ivf_pq
q007	Q0	doc003_p004	5	-0.2567330598831177	w6_N10_M16_ivf_pq
q007	Q0	doc006_p019	6	-0.3672134578227997	w6_N10_M16_ivf_pq
q007	Q0	doc007_p001	7	-0.6308318376541138	w6_N10_M16_ivf_pq
q007	Q0	doc001_p004	8	-0.6832653284072876	w6_N10_M16_ivf_pq
q007	Q0	doc003_p029	9	-0.7011513710021973	w6_N10_M16_ivf_pq
q007	Q0	doc008_p002	10	-0.8114416003227234	w6_N10_M16_ivf_pq
q008	Q0	doc003_p025	1	0.30749624967575073	w6_N10_M16_ivf_pq
q008	Q0	doc006_p012	2	0.14816105365753174	w6_N10_M16_ivf_pq
q008	Q0	doc006_p010	3	0.13664482533931732	w6_N10_M16_ivf_pq
q008	Q0	doc006_p021	4	0.10040141642093658	w6_N10_M16_ivf_pq
q008	Q0	doc004_p006	5	0.0831696093082428	w6_N10_M16_ivf_pq
q008	Q0	doc004_p013	6	-0.022719547152519226	w6_N10_M16_ivf_pq
q008	Q0	doc003_p023	7	-0.04312356188893318	w6_N10_M16_ivf_pq
q008	Q0	doc003_p024	8	-0.045490965247154236	w6_N10_M16_ivf_pq
q008	Q0	doc003_p027	9	-0.08663520216941833	w6_N10_M16_ivf_pq
q008	Q0	doc003_p022	10	-0.31484439969062805	w6_N10_M16_ivf_pq
q009	Q0	doc003_p025	1	0.33208948373794556	w6_N10_M16_ivf_pq
q009	Q0	doc006_p012	2	0.19418825209140778	w6_N10_M16_ivf_pq
q009	Q0	doc006_p010	3	0.13988664746284485	w6_N10_M16_ivf_pq
q009	Q0	doc004_p006	4	0.1392597109079361	w6_N10_M16_ivf_pq
q009	Q0	doc004_p013	5	0.00011890754103660583	w6_N10_M16_ivf_pq
q009	Q0	doc003_p023	6	-0.021300382912158966	w6_N10_M16_ivf_pq
q009	Q0	doc003_p024	7	-0.02288404107093811	w6_N10_M16_ivf_pq
q009	Q0	doc003_p027	8	-0.05727185308933258	w6_N10_M16_ivf_pq
q009	Q0	doc003_p022	9	-0.3011823296546936	w6_N10_M16_ivf_pq
q009	Q0	doc005_p008	10	-0.7159011363983154	w6_N10_M16_ivf_pq
q010	Q0	doc006_p024	1	0.15396040678024292	w6_N10_M16_ivf_pq
q010	Q0	doc006_p021	2	0.1333514004945755	w6_N10_M16_ivf_pq
q010	Q0	doc006_p020	3	0.10435761511325836	w6_N10_M16_ivf_pq
q010	Q0	doc003_p011	4	0.057604849338531494	w6_N10_M16_ivf_pq
q010	Q0	doc003_p013	5	0.047879986464977264	w6_N10_M16_ivf_pq
q010	Q0	doc004_p012	6	-0.03647752106189728	w6_N10_M16_ivf_pq
q010	Q0	doc003_p010	7	-0.08009995520114899	w6_N10_M16_ivf_pq
q010	Q0	doc005_p002	8	-0.33995717763900757	w6_N10_M16_ivf_pq
q010	Q0	doc004_p018	9	-0.3406423032283783	w6_N10_M16_ivf_pq
q010	Q0	doc005_p008	10	-0.6418772339820862	w6_N10_M16_ivf_pq
q011	Q0	doc006_p012	1	0.15476049482822418	w6_N10_M16_ivf_pq
q011	Q0	doc006_p020	2	0.13304957747459412	w6_N10_M16_ivf_pq
q011	Q0	doc006_p010	3	0.10049717128276825	w6_N10_M16_ivf_pq
q011	Q0	doc006_p022	4	0.06528789550065994	w6_N10_M16_ivf_pq
q011	Q0	doc006_p021	5	0.06025506556034088	w6_N10_M16_ivf_pq
q011	Q0	doc005_p004	6	0.011630460619926453	w6_N10_M16_ivf_pq
q011	Q0	doc006_p025	7	-0.17486968636512756	w6_N10_M16_ivf_pq
q011	Q0	doc005_p008	8	-0.8248187899589539	w6_N10_M16_ivf_pq
q011	Q0	doc005_p005	9	-1.128320574760437	w6_N10_M16_ivf_pq
q011	Q0	doc001_p003	10	-1.170914649963379	w6_N10_M16_ivf_pq
q012	Q0	doc006_p012	1	0.06056836247444153	w6_N10_M16_ivf_pq
q012	Q0	doc006_p020	2	0.019216986373066902	w6_N10_M16_ivf_pq
q012	Q0	doc006_p010	3	-0.0016834158450365067	w6_N10_M16_ivf_pq
q012	Q0	doc006_p021	4	-0.053908735513687134	w6_N10_M16_ivf_pq
q012	Q0	doc006_p022	5	-0.06219329684972763	w6_N10_M16_ivf_pq
q012	Q0	doc005_p004	6	-0.08380447328090668	w6_N10_M16_ivf_pq
q012	Q0	doc006_p025	7	-0.2832691967487335	w6_N10_M16_ivf_pq
q012	Q0	doc004_p018	8	-0.6547804474830627	w6_N10_M16_ivf_pq
q012	Q0	doc005_p008	9	-0.9214494824409485	w6_N10_M16_ivf_pq
q012	Q0	doc005_p005	10	-1.193297028541565	w6_N10_M16_ivf_pq
q013	Q0	doc006_p012	1	-0.026487529277801514	w6_N10_M16_ivf_pq
q013	Q0	doc007_p002	2	-0.02725018933415413	w6_N10_M16_ivf_pq
q013	Q0	doc006_p024	3	-0.04835711792111397	w6_N10_M16_ivf_pq
q013	Q0	doc006_p022	4	-0.05295248702168465	w6_N10_M16_ivf_pq
q013	Q0	doc006_p020	5	-0.05951981991529465	w6_N10_M16_ivf_pq
q013	Q0	doc006_p021	6	-0.09367693215608597	w6_N10_M16_ivf_pq
q013	Q0	doc005_p004	7	-0.16164785623550415	w6_N10_M16_ivf_pq
q013	Q0	doc006_p025	8	-0.22577938437461853	w6_N10_M16_ivf_pq
q013	Q0	doc010_p002	9	-0.42920613288879395	w6_N10_M16_ivf_pq
q013	Q0	doc007_p001	10	-0.5788339972496033	w6_N10_M16_ivf_pq
q014	Q0	doc006_p012	1	-0.22895243763923645	w6_N10_M16_ivf_pq
q014	Q0	doc006_p023	2	-0.2660248279571533	w6_N10_M16_ivf_pq
q014	Q0	doc006_p020	3	-0.29276084899902344	w6_N10_M16_ivf_pq
q014	Q0	doc006_p010	4	-0.30073344707489014	w6_N10_M16_ivf_pq
q014	Q0	doc006_p021	5	-0.3250453770160675	w6_N10_M16_ivf_pq
q014	Q0	doc005_p004	6	-0.38714924454689026	w6_N10_M16_ivf_pq
q014	Q0	doc010_p002	7	-0.6782354712486267	w6_N10_M16_ivf_pq
q014	Q0	doc007_p001	8	-0.8567568063735962	w6_N10_M16_ivf_pq
q014	Q0	doc001_p003	9	-1.0164121389389038	w6_N10_M16_ivf_pq
q014	Q0	doc002_p001	10	-1.0975168943405151	w6_N10_M16_ivf_pq
q015	Q0	doc006_p012	1	0.1145702600479126	w6_N10_M16_ivf_pq
q015	Q0	doc006_p020	2	0.09099448472261429	w6_N10_M16_ivf_pq
q015	Q0	doc006_p022	3	0.017892256379127502	w6_N10_M16_ivf_pq
q015	Q0	doc006_p021	4	-0.0010421723127365112	w6_N10_M16_ivf_pq
q015	Q0	doc005_p004	5	-0.025827556848526	w6_N10_M16_ivf_pq
q015	Q0	doc003_p006	6	-0.09654726088047028	w6_N10_M16_ivf_pq
q015	Q0	doc006_p025	7	-0.2184801697731018	w6_N10_M16_ivf_pq
q015	Q0	doc005_p008	8	-0.9313241839408875	w6_N10_M16_ivf_pq
q015	Q0	doc002_p001	9	-1.115138292312622	w6_N10_M16_ivf_pq
q015	Q0	doc005_p005	10	-1.2398120164871216	w6_N10_M16_ivf_pq
q016	Q0	doc006_p012	1	0.07244990766048431	w6_N10_M16_ivf_pq
q016	Q0	doc006_p020	2	0.026456627994775772	w6_N10_M16_ivf_pq
q016	Q0	doc006_p010	3	-0.022749673575162888	w6_N10_M16_ivf_pq
q016	Q0	doc006_p021	4	-0.06196089833974838	w6_N10_M16_ivf_pq
q016	Q0	doc006_p022	5	-0.07034185528755188	w6_N10_M16_ivf_pq
q016	Q0	doc005_p004	6	-0.08608140051364899	w6_N10_M16_ivf_pq
q016	Q0	doc006_p025	7	-0.26941800117492676	w6_N10_M16_ivf_pq
q016	Q0	doc005_p008	8	-1.0382040739059448	w6_N10_M16_ivf_pq
q016	Q0	doc002_p001	9	-1.2106616497039795	w6_N10_M16_ivf_pq
q016	Q0	doc005_p005	10	-1.319238543510437	w6_N10_M16_ivf_pq
q017	Q0	doc006_p012	1	0.027467429637908936	w6_N10_M16_ivf_pq
q017	Q0	doc006_p022	2	-0.004036154597997665	w6_N10_M16_ivf_pq
q017	Q0	doc006_p020	3	-0.008400257676839828	w6_N10_M16_ivf_pq
q017	Q0	doc006_p021	4	-0.02649935707449913	w6_N10_M16_ivf_pq
q017	Q0	doc006_p010	5	-0.06083634868264198	w6_N10_M16_ivf_pq
q017	Q0	doc006_p025	6	-0.2618600130081177	w6_N10_M16_ivf_pq
q017	Q0	doc003_p024	7	-0.26641955971717834	w6_N10_M16_ivf_pq
q017	Q0	doc004_p013	8	-0.2672984004020691	w6_N10_M16_ivf_pq
q017	Q0	doc006_p013	9	-0.4747700095176697	w6_N10_M16_ivf_pq
q017	Q0	doc010_p002	10	-0.6331923007965088	w6_N10_M16_ivf_pq
q018	Q0	doc006_p012	1	0.14394384622573853	w6_N10_M16_ivf_pq
q018	Q0	doc006_p020	2	0.09472218155860901	w6_N10_M16_ivf_pq
q018	Q0	doc006_p021	3	0.07861936837434769	w6_N10_M16_ivf_pq
q018	Q0	doc006_p010	4	0.01709664985537529	w6_N10_M16_ivf_pq
q018	Q0	doc006_p025	5	-0.16399620473384857	w6_N10_M16_ivf_pq
q018	Q0	doc003_p024	6	-0.16430023312568665	w6_N10_M16_ivf_pq
q018	Q0	doc004_p013	7	-0.19663889706134796	w6_N10_M16_ivf_pq
q018	Q0	doc004_p018	8	-0.4587336778640747	w6_N10_M16_ivf_pq
q018	Q0	doc003_p022	9	-0.4767475426197052	w6_N10_M16_ivf_pq
q018	Q0	doc010_p002	10	-0.5587683916091919	w6_N10_M16_ivf_pq
q019	Q0	doc003_p025	1	0.2501719295978546	w6_N10_M16_ivf_pq
q019	Q0	doc006_p012	2	0.05523429811000824	w6_N10_M16_ivf_pq
