run_name	query_id	page_id	rank	score
bm25_fullmv_N100	q001	doc003_p012	1	1.62791789
bm25_fullmv_N100	q001	doc004_p019	2	1.23282230
bm25_fullmv_N100	q001	doc006_p008	3	1.07069719
bm25_fullmv_N100	q001	doc003_p028	4	1.07011628
bm25_fullmv_N100	q001	doc003_p006	5	1.06387115
bm25_fullmv_N100	q001	doc004_p015	6	1.05938816
bm25_fullmv_N100	q001	doc003_p013	7	1.05518103
bm25_fullmv_N100	q001	doc004_p016	8	1.03367424
bm25_fullmv_N100	q001	doc006_p013	9	1.03309250
bm25_fullmv_N100	q001	doc006_p002	10	1.02268279
bm25_fullmv_N100	q002	doc003_p012	1	0.94810039
bm25_fullmv_N100	q002	doc003_p013	2	0.52053118
bm25_fullmv_N100	q002	doc001_p002	3	0.50915086
bm25_fullmv_N100	q002	doc006_p013	4	0.20099561
bm25_fullmv_N100	q002	doc006_p019	5	0.15394033
bm25_fullmv_N100	q002	doc004_p016	6	0.14923041
bm25_fullmv_N100	q002	doc004_p014	7	0.13866320
bm25_fullmv_N100	q002	doc003_p006	8	0.09800068
bm25_fullmv_N100	q002	doc005_p006	9	0.05762499
bm25_fullmv_N100	q002	doc004_p013	10	0.04324809
bm25_fullmv_N100	q003	doc003_p012	1	0.50466180
bm25_fullmv_N100	q003	doc001_p002	2	0.23030871
bm25_fullmv_N100	q003	doc003_p013	3	0.06804084
bm25_fullmv_N100	q003	doc004_p016	4	0.01320997
bm25_fullmv_N100	q003	doc003_p002	5	-0.05679699
bm25_fullmv_N100	q003	doc004_p002	6	-0.09495041
bm25_fullmv_N100	q003	doc004_p005	7	-0.11531370
bm25_fullmv_N100	q003	doc004_p007	8	-0.12787977
bm25_fullmv_N100	q003	doc005_p006	9	-0.12977339
bm25_fullmv_N100	q003	doc004_p010	10	-0.13141218
bm25_fullmv_N100	q004	doc003_p012	1	1.43546891
bm25_fullmv_N100	q004	doc003_p013	2	0.95188010
bm25_fullmv_N100	q004	doc001_p002	3	0.84752858
bm25_fullmv_N100	q004	doc004_p016	4	0.71901578
bm25_fullmv_N100	q004	doc004_p018	5	0.68829203
bm25_fullmv_N100	q004	doc004_p005	6	0.68208230
bm25_fullmv_N100	q004	doc005_p006	7	0.68070972
bm25_fullmv_N100	q004	doc004_p009	8	0.67884147
bm25_fullmv_N100	q004	doc003_p020	9	0.67610097
bm25_fullmv_N100	q004	doc004_p003	10	0.65677822
bm25_fullmv_N100	q005	doc003_p012	1	0.51211506
bm25_fullmv_N100	q005	doc001_p002	2	0.39230785
bm25_fullmv_N100	q005	doc004_p016	3	0.20727813
bm25_fullmv_N100	q005	doc005_p006	4	0.19935773
bm25_fullmv_N100	q005	doc003_p002	5	0.19277875
bm25_fullmv_N100	q005	doc004_p010	6	0.19155732
bm25_fullmv_N100	q005	doc006_p024	7	0.19096626
bm25_fullmv_N100	q005	doc003_p020	8	0.18885966
bm25_fullmv_N100	q005	doc003_p021	9	0.18135360
bm25_fullmv_N100	q005	doc004_p002	10	0.17283429
bm25_fullmv_N100	q006	doc003_p012	1	1.54314971
bm25_fullmv_N100	q006	doc003_p013	2	0.95596087
bm25_fullmv_N100	q006	doc004_p016	3	0.51156986
bm25_fullmv_N100	q006	doc006_p017	4	0.46657696
bm25_fullmv_N100	q006	doc001_p002	5	0.44738582
bm25_fullmv_N100	q006	doc004_p005	6	0.43181437
