run_name	query_id	page_id	rank	score
bm25_fullmv_N50	q001	doc004_p019	1	1.23282230
bm25_fullmv_N50	q001	doc006_p008	2	1.07069719
bm25_fullmv_N50	q001	doc003_p028	3	1.07011628
bm25_fullmv_N50	q001	doc004_p015	4	1.05938816
bm25_fullmv_N50	q001	doc004_p016	5	1.03367424
bm25_fullmv_N50	q001	doc006_p013	6	1.03309250
bm25_fullmv_N50	q001	doc006_p002	7	1.02268279
bm25_fullmv_N50	q001	doc003_p004	8	1.01229644
bm25_fullmv_N50	q001	doc004_p003	9	1.00560760
bm25_fullmv_N50	q001	doc001_p002	10	0.99378622
bm25_fullmv_N50	q002	doc001_p002	1	0.50915086
bm25_fullmv_N50	q002	doc006_p013	2	0.20099561
bm25_fullmv_N50	q002	doc006_p019	3	0.15394033
bm25_fullmv_N50	q002	doc004_p016	4	0.14923041
bm25_fullmv_N50	q002	doc004_p014	5	0.13866320
bm25_fullmv_N50	q002	doc005_p006	6	0.05762499
bm25_fullmv_N50	q002	doc004_p013	7	0.04324809
bm25_fullmv_N50	q002	doc005_p004	8	0.03784160
bm25_fullmv_N50	q002	doc004_p005	9	0.02252713
bm25_fullmv_N50	q002	doc004_p019	10	0.02226370
bm25_fullmv_N50	q003	doc001_p002	1	0.23030871
bm25_fullmv_N50	q003	doc004_p016	2	0.01320997
bm25_fullmv_N50	q003	doc005_p006	3	-0.12977339
bm25_fullmv_N50	q003	doc004_p010	4	-0.13141218
bm25_fullmv_N50	q003	doc004_p014	5	-0.14806405
bm25_fullmv_N50	q003	doc003_p021	6	-0.14923236
bm25_fullmv_N50	q003	doc004_p003	7	-0.15410747
bm25_fullmv_N50	q003	doc006_p013	8	-0.17107475
bm25_fullmv_N50	q003	doc004_p013	9	-0.18159573
bm25_fullmv_N50	q003	doc004_p015	10	-0.21938136
bm25_fullmv_N50	q004	doc001_p002	1	0.84752858
bm25_fullmv_N50	q004	doc004_p016	2	0.71901578
bm25_fullmv_N50	q004	doc004_p018	3	0.68829203
bm25_fullmv_N50	q004	doc004_p005	4	0.68208230
bm25_fullmv_N50	q004	doc005_p006	5	0.68070972
bm25_fullmv_N50	q004	doc004_p009	6	0.67884147
bm25_fullmv_N50	q004	doc004_p003	7	0.65677822
bm25_fullmv_N50	q004	doc004_p010	8	0.65170664
bm25_fullmv_N50	q004	doc006_p013	9	0.64423549
bm25_fullmv_N50	q004	doc003_p021	10	0.62027800
bm25_fullmv_N50	q005	doc001_p002	1	0.39230785
bm25_fullmv_N50	q005	doc004_p016	2	0.20727813
bm25_fullmv_N50	q005	doc005_p006	3	0.19935773
bm25_fullmv_N50	q005	doc004_p010	4	0.19155732
bm25_fullmv_N50	q005	doc006_p024	5	0.19096626
bm25_fullmv_N50	q005	doc004_p005	6	0.16749920
bm25_fullmv_N50	q005	doc006_p013	7	0.16113034
bm25_fullmv_N50	q005	doc004_p003	8	0.15750161
bm25_fullmv_N50	q005	doc004_p015	9	0.15255906
bm25_fullmv_N50	q005	doc004_p019	10	0.13444942
bm25_fullmv_N50	q006	doc003_p012	1	1.54314971
