run_name	query_id	page_id	rank	score
hybrid_fullmv_N50_alpha0p0	q001	doc004_p019	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q001	doc006_p008	2	0.83265335
hybrid_fullmv_N50_alpha0p0	q001	doc003_p028	3	0.83205373
hybrid_fullmv_N50_alpha0p0	q001	doc004_p015	4	0.82098009
hybrid_fullmv_N50_alpha0p0	q001	doc004_p016	5	0.79443801
hybrid_fullmv_N50_alpha0p0	q001	doc006_p013	6	0.79383753
hybrid_fullmv_N50_alpha0p0	q001	doc006_p002	7	0.78309256
hybrid_fullmv_N50_alpha0p0	q001	doc003_p004	8	0.77237170
hybrid_fullmv_N50_alpha0p0	q001	doc004_p003	9	0.76546743
hybrid_fullmv_N50_alpha0p0	q001	doc001_p002	10	0.75326532
hybrid_fullmv_N50_alpha0p0	q002	doc001_p002	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q002	doc006_p013	2	0.71758904
hybrid_fullmv_N50_alpha0p0	q002	doc006_p019	3	0.67446491
hybrid_fullmv_N50_alpha0p0	q002	doc004_p016	4	0.67014847
hybrid_fullmv_N50_alpha0p0	q002	doc004_p014	5	0.66046408
hybrid_fullmv_N50_alpha0p0	q002	doc005_p006	6	0.58619607
hybrid_fullmv_N50_alpha0p0	q002	doc004_p013	7	0.57302026
hybrid_fullmv_N50_alpha0p0	q002	doc005_p004	8	0.56806545
hybrid_fullmv_N50_alpha0p0	q002	doc004_p005	9	0.55403040
hybrid_fullmv_N50_alpha0p0	q002	doc004_p019	10	0.55378898
hybrid_fullmv_N50_alpha0p0	q003	doc001_p002	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q003	doc004_p016	2	0.81766160
hybrid_fullmv_N50_alpha0p0	q003	doc005_p006	3	0.69757174
hybrid_fullmv_N50_alpha0p0	q003	doc004_p010	4	0.69619534
hybrid_fullmv_N50_alpha0p0	q003	doc004_p014	5	0.68220966
hybrid_fullmv_N50_alpha0p0	q003	doc003_p021	6	0.68122841
hybrid_fullmv_N50_alpha0p0	q003	doc004_p003	7	0.67713387
hybrid_fullmv_N50_alpha0p0	q003	doc006_p013	8	0.66288327
hybrid_fullmv_N50_alpha0p0	q003	doc004_p013	9	0.65404684
hybrid_fullmv_N50_alpha0p0	q003	doc004_p015	10	0.62231118
hybrid_fullmv_N50_alpha0p0	q004	doc001_p002	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q004	doc004_p016	2	0.86487491
hybrid_fullmv_N50_alpha0p0	q004	doc004_p018	3	0.83257035
hybrid_fullmv_N50_alpha0p0	q004	doc004_p005	4	0.82604112
hybrid_fullmv_N50_alpha0p0	q004	doc005_p006	5	0.82459791
hybrid_fullmv_N50_alpha0p0	q004	doc004_p009	6	0.82263354
hybrid_fullmv_N50_alpha0p0	q004	doc004_p003	7	0.79943508
hybrid_fullmv_N50_alpha0p0	q004	doc004_p010	8	0.79410256
hybrid_fullmv_N50_alpha0p0	q004	doc006_p013	9	0.78624700
hybrid_fullmv_N50_alpha0p0	q004	doc003_p021	10	0.76105684
hybrid_fullmv_N50_alpha0p0	q005	doc001_p002	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q005	doc004_p016	2	0.75676447
hybrid_fullmv_N50_alpha0p0	q005	doc005_p006	3	0.74635251
hybrid_fullmv_N50_alpha0p0	q005	doc004_p010	4	0.73609828
hybrid_fullmv_N50_alpha0p0	q005	doc006_p024	5	0.73532129
hybrid_fullmv_N50_alpha0p0	q005	doc004_p005	6	0.70447207
hybrid_fullmv_N50_alpha0p0	q005	doc006_p013	7	0.69609972
hybrid_fullmv_N50_alpha0p0	q005	doc004_p003	8	0.69132949
hybrid_fullmv_N50_alpha0p0	q005	doc004_p015	9	0.68483213
hybrid_fullmv_N50_alpha0p0	q005	doc004_p019	10	0.66102564
hybrid_fullmv_N50_alpha0p0	q006	doc003_p012	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q006	doc003_p013	2	0.70472091
hybrid_fullmv_N50_alpha0p0	q006	doc004_p016	3	0.48125044
hybrid_fullmv_N50_alpha0p0	q006	doc001_p002	4	0.44897427
hybrid_fullmv_N50_alpha0p0	q006	doc004_p005	5	0.44114387
hybrid_fullmv_N50_alpha0p0	q006	doc005_p004	6	0.44061790
hybrid_fullmv_N50_alpha0p0	q006	doc004_p010	7	0.43812112
hybrid_fullmv_N50_alpha0p0	q006	doc006_p013	8	0.43300346
hybrid_fullmv_N50_alpha0p0	q006	doc004_p003	9	0.42655914
hybrid_fullmv_N50_alpha0p0	q006	doc004_p014	10	0.42615451
hybrid_fullmv_N50_alpha0p0	q007	doc004_p015	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q007	doc004_p019	2	0.97119443
hybrid_fullmv_N50_alpha0p0	q007	doc004_p016	3	0.96558413
hybrid_fullmv_N50_alpha0p0	q007	doc004_p003	4	0.93868870
hybrid_fullmv_N50_alpha0p0	q007	doc006_p002	5	0.93605203
hybrid_fullmv_N50_alpha0p0	q007	doc004_p013	6	0.93287163
hybrid_fullmv_N50_alpha0p0	q007	doc005_p006	7	0.87883621
hybrid_fullmv_N50_alpha0p0	q007	doc006_p013	8	0.87370339
hybrid_fullmv_N50_alpha0p0	q007	doc006_p019	9	0.87357423
hybrid_fullmv_N50_alpha0p0	q007	doc003_p021	10	0.86582637
hybrid_fullmv_N50_alpha0p0	q008	doc003_p012	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q008	doc005_p002	2	0.66139732
hybrid_fullmv_N50_alpha0p0	q008	doc005_p006	3	0.63622761
hybrid_fullmv_N50_alpha0p0	q008	doc005_p004	4	0.63182651
hybrid_fullmv_N50_alpha0p0	q008	doc004_p010	5	0.58986001
hybrid_fullmv_N50_alpha0p0	q008	doc004_p015	6	0.57689116
hybrid_fullmv_N50_alpha0p0	q008	doc003_p022	7	0.55796956
hybrid_fullmv_N50_alpha0p0	q008	doc004_p016	8	0.55010114
hybrid_fullmv_N50_alpha0p0	q008	doc004_p009	9	0.53930014
hybrid_fullmv_N50_alpha0p0	q008	doc004_p019	10	0.53862325
hybrid_fullmv_N50_alpha0p0	q009	doc003_p012	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q009	doc005_p002	2	0.67527231
hybrid_fullmv_N50_alpha0p0	q009	doc005_p004	3	0.65812175
hybrid_fullmv_N50_alpha0p0	q009	doc005_p006	4	0.64408494
hybrid_fullmv_N50_alpha0p0	q009	doc004_p019	5	0.60392037
hybrid_fullmv_N50_alpha0p0	q009	doc004_p010	6	0.58824704
hybrid_fullmv_N50_alpha0p0	q009	doc004_p016	7	0.58679742
hybrid_fullmv_N50_alpha0p0	q009	doc004_p014	8	0.58409382
hybrid_fullmv_N50_alpha0p0	q009	doc003_p022	9	0.57731829
hybrid_fullmv_N50_alpha0p0	q009	doc004_p013	10	0.56996995
hybrid_fullmv_N50_alpha0p0	q010	doc005_p004	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q010	doc001_p002	2	0.97805793
hybrid_fullmv_N50_alpha0p0	q010	doc004_p010	3	0.96609842
hybrid_fullmv_N50_alpha0p0	q010	doc006_p024	4	0.94716341
hybrid_fullmv_N50_alpha0p0	q010	doc003_p021	5	0.94608958
hybrid_fullmv_N50_alpha0p0	q010	doc005_p006	6	0.94176100
hybrid_fullmv_N50_alpha0p0	q010	doc004_p018	7	0.93194830
hybrid_fullmv_N50_alpha0p0	q010	doc004_p016	8	0.91611504
hybrid_fullmv_N50_alpha0p0	q010	doc005_p002	9	0.87785067
hybrid_fullmv_N50_alpha0p0	q010	doc004_p014	10	0.85755137
hybrid_fullmv_N50_alpha0p0	q011	doc003_p012	1	0.99999999
hybrid_fullmv_N50_alpha0p0	q011	doc005_p006	2	0.73794529
hybrid_fullmv_N50_alpha0p0	q011	doc004_p019	3	0.73226950
hybrid_fullmv_N50_alpha0p0	q011	doc006_p002	4	0.72405131
hybrid_fullmv_N50_alpha0p0	q011	doc009_p003	5	0.72155347
hybrid_fullmv_N50_alpha0p0	q011	doc005_p004	6	0.71629150
