run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc006_p019	1	0.83640547
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc006_p013	2	0.81251549
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc004_p019	3	0.64887346
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc003_p003	4	0.63168361
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc001_p004	5	0.63081670
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc006_p003	6	0.61637753
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc005_p006	7	0.61528344
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc003_p004	8	0.61446015
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc006_p002	9	0.61131336
hybrid_budgetmv_N50_M24_alpha0p5	q001	doc009_p003	10	0.60828302
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc001_p002	1	0.81488469
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc006_p013	2	0.74353771
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc004_p014	3	0.66674292
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc005_p006	4	0.64013814
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc004_p003	5	0.61068836
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc006_p003	6	0.59516882
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc004_p019	7	0.59376554
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc009_p003	8	0.59256427
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc006_p019	9	0.58989589
hybrid_budgetmv_N50_M24_alpha0p5	q002	doc006_p016	10	0.58244272
hybrid_budgetmv_N50_M24_alpha0p5	q003	doc006_p013	1	0.74847587
hybrid_budgetmv_N50_M24_alpha0p5	q003	doc005_p006	2	0.74271665
hybrid_budgetmv_N50_M24_alpha0p5	q003	doc007_p002	3	0.71576248
hybrid_budgetmv_N50_M24_alpha0p5	q003	doc004_p010	4	0.70056052
hybrid_budgetmv_N50_M24_alpha0p5	q003	doc005_p001	5	0.67664312
