run_name	query_id	page_id	rank	score
hybrid_fullmv_N50_alpha0p6	q001	doc006_p019	1	0.89335374
hybrid_fullmv_N50_alpha0p6	q001	doc006_p013	2	0.75220009
hybrid_fullmv_N50_alpha0p6	q001	doc004_p019	3	0.60091586
hybrid_fullmv_N50_alpha0p6	q001	doc003_p003	4	0.57813800
hybrid_fullmv_N50_alpha0p6	q001	doc001_p001	5	0.56201693
hybrid_fullmv_N50_alpha0p6	q001	doc001_p004	6	0.54042777
hybrid_fullmv_N50_alpha0p6	q001	doc006_p003	7	0.53825089
hybrid_fullmv_N50_alpha0p6	q001	doc003_p004	8	0.53107844
hybrid_fullmv_N50_alpha0p6	q001	doc005_p009	9	0.51259134
hybrid_fullmv_N50_alpha0p6	q001	doc001_p002	10	0.50305609
hybrid_fullmv_N50_alpha0p6	q002	doc001_p002	1	0.90450101
hybrid_fullmv_N50_alpha0p6	q002	doc006_p019	2	0.73272394
hybrid_fullmv_N50_alpha0p6	q002	doc006_p013	3	0.64258270
hybrid_fullmv_N50_alpha0p6	q002	doc001_p001	4	0.60000000
hybrid_fullmv_N50_alpha0p6	q002	doc004_p014	5	0.48608343
hybrid_fullmv_N50_alpha0p6	q002	doc006_p009	6	0.45623379
hybrid_fullmv_N50_alpha0p6	q002	doc006_p003	7	0.43271227
hybrid_fullmv_N50_alpha0p6	q002	doc001_p005	8	0.42864423
hybrid_fullmv_N50_alpha0p6	q002	doc005_p009	9	0.42612509
hybrid_fullmv_N50_alpha0p6	q002	doc004_p003	10	0.42523831
hybrid_fullmv_N50_alpha0p6	q003	doc006_p019	1	0.73403282
hybrid_fullmv_N50_alpha0p6	q003	doc002_p001	2	0.66309640
hybrid_fullmv_N50_alpha0p6	q003	doc006_p013	3	0.63804637
hybrid_fullmv_N50_alpha0p6	q003	doc007_p002	4	0.61944438
hybrid_fullmv_N50_alpha0p6	q003	doc004_p010	5	0.57809316
hybrid_fullmv_N50_alpha0p6	q003	doc005_p006	6	0.57028869
hybrid_fullmv_N50_alpha0p6	q003	doc006_p009	7	0.56858650
hybrid_fullmv_N50_alpha0p6	q003	doc006_p011	8	0.56699408
hybrid_fullmv_N50_alpha0p6	q003	doc005_p001	9	0.56628422
hybrid_fullmv_N50_alpha0p6	q003	doc005_p009	10	0.52026762
hybrid_fullmv_N50_alpha0p6	q004	doc001_p004	1	0.78375421
hybrid_fullmv_N50_alpha0p6	q004	doc006_p019	2	0.56254460
hybrid_fullmv_N50_alpha0p6	q004	doc001_p002	3	0.48701627
hybrid_fullmv_N50_alpha0p6	q004	doc005_p006	4	0.47299739
hybrid_fullmv_N50_alpha0p6	q004	doc004_p010	5	0.46696133
hybrid_fullmv_N50_alpha0p6	q004	doc006_p013	6	0.45843290
hybrid_fullmv_N50_alpha0p6	q004	doc005_p004	7	0.45033066
hybrid_fullmv_N50_alpha0p6	q004	doc004_p003	8	0.43399091
hybrid_fullmv_N50_alpha0p6	q004	doc004_p019	9	0.42851437
hybrid_fullmv_N50_alpha0p6	q004	doc003_p004	10	0.42503518
hybrid_fullmv_N50_alpha0p6	q005	doc006_p026	1	0.77851813
hybrid_fullmv_N50_alpha0p6	q005	doc006_p019	2	0.72125276
hybrid_fullmv_N50_alpha0p6	q005	doc006_p013	3	0.65467553
hybrid_fullmv_N50_alpha0p6	q005	doc001_p002	4	0.64707715
hybrid_fullmv_N50_alpha0p6	q005	doc004_p010	5	0.57516632
hybrid_fullmv_N50_alpha0p6	q005	doc006_p011	6	0.57319328
hybrid_fullmv_N50_alpha0p6	q005	doc007_p002	7	0.53472545
hybrid_fullmv_N50_alpha0p6	q005	doc004_p016	8	0.52505552
hybrid_fullmv_N50_alpha0p6	q005	doc005_p006	9	0.51220471
hybrid_fullmv_N50_alpha0p6	q005	doc010_p002	10	0.48229142
hybrid_fullmv_N50_alpha0p6	q006	doc002_p001	1	0.68149775
hybrid_fullmv_N50_alpha0p6	q006	doc004_p011	2	0.59709411
hybrid_fullmv_N50_alpha0p6	q006	doc008_p003	3	0.50731570
hybrid_fullmv_N50_alpha0p6	q006	doc004_p003	4	0.47824169
hybrid_fullmv_N50_alpha0p6	q006	doc006_p019	5	0.47568670
hybrid_fullmv_N50_alpha0p6	q006	doc006_p013	6	0.44883031
hybrid_fullmv_N50_alpha0p6	q006	doc004_p014	7	0.43574930
hybrid_fullmv_N50_alpha0p6	q006	doc004_p010	8	0.43447442
hybrid_fullmv_N50_alpha0p6	q006	doc004_p019	9	0.41467761
hybrid_fullmv_N50_alpha0p6	q006	doc009_p003	10	0.40127634
hybrid_fullmv_N50_alpha0p6	q007	doc006_p019	1	0.94942969
hybrid_fullmv_N50_alpha0p6	q007	doc005_p008	2	0.60954550
hybrid_fullmv_N50_alpha0p6	q007	doc006_p013	3	0.58639968
hybrid_fullmv_N50_alpha0p6	q007	doc004_p019	4	0.55625144
hybrid_fullmv_N50_alpha0p6	q007	doc006_p002	5	0.54332094
hybrid_fullmv_N50_alpha0p6	q007	doc006_p008	6	0.52881599
hybrid_fullmv_N50_alpha0p6	q007	doc004_p003	7	0.52503840
hybrid_fullmv_N50_alpha0p6	q007	doc002_p001	8	0.51320468
hybrid_fullmv_N50_alpha0p6	q007	doc004_p014	9	0.50575720
hybrid_fullmv_N50_alpha0p6	q007	doc006_p005	10	0.50228056
hybrid_fullmv_N50_alpha0p6	q008	doc003_p007	1	0.79386488
hybrid_fullmv_N50_alpha0p6	q008	doc003_p008	2	0.70497641
hybrid_fullmv_N50_alpha0p6	q008	doc003_p022	3	0.59815158
hybrid_fullmv_N50_alpha0p6	q008	doc003_p012	4	0.58215197
hybrid_fullmv_N50_alpha0p6	q008	doc003_p029	5	0.57694877
hybrid_fullmv_N50_alpha0p6	q008	doc003_p004	6	0.41453713
hybrid_fullmv_N50_alpha0p6	q008	doc006_p019	7	0.40841881
hybrid_fullmv_N50_alpha0p6	q008	doc006_p013	8	0.39462137
hybrid_fullmv_N50_alpha0p6	q008	doc005_p006	9	0.36155092
hybrid_fullmv_N50_alpha0p6	q008	doc005_p002	10	0.35144303
hybrid_fullmv_N50_alpha0p6	q009	doc003_p008	1	0.78854897
hybrid_fullmv_N50_alpha0p6	q009	doc003_p007	2	0.71956741
hybrid_fullmv_N50_alpha0p6	q009	doc003_p029	3	0.57127739
hybrid_fullmv_N50_alpha0p6	q009	doc003_p022	4	0.51315081
hybrid_fullmv_N50_alpha0p6	q009	doc003_p012	5	0.47232059
hybrid_fullmv_N50_alpha0p6	q009	doc006_p019	6	0.43707621
hybrid_fullmv_N50_alpha0p6	q009	doc006_p013	7	0.40968012
hybrid_fullmv_N50_alpha0p6	q009	doc003_p013	8	0.40040951
hybrid_fullmv_N50_alpha0p6	q009	doc003_p004	9	0.36727468
hybrid_fullmv_N50_alpha0p6	q009	doc005_p006	10	0.36321463
hybrid_fullmv_N50_alpha0p6	q010	doc006_p019	1	0.87955729
hybrid_fullmv_N50_alpha0p6	q010	doc004_p016	2	0.81332540
hybrid_fullmv_N50_alpha0p6	q010	doc003_p009	3	0.66417962
hybrid_fullmv_N50_alpha0p6	q010	doc006_p013	4	0.60547292
hybrid_fullmv_N50_alpha0p6	q010	doc006_p026	5	0.60204166
hybrid_fullmv_N50_alpha0p6	q010	doc004_p015	6	0.57401070
hybrid_fullmv_N50_alpha0p6	q010	doc004_p020	7	0.56586801
hybrid_fullmv_N50_alpha0p6	q010	doc006_p007	8	0.55408757
hybrid_fullmv_N50_alpha0p6	q010	doc004_p010	9	0.54872787
hybrid_fullmv_N50_alpha0p6	q010	doc005_p006	10	0.52173071
hybrid_fullmv_N50_alpha0p6	q011	doc003_p029	1	0.78835954
hybrid_fullmv_N50_alpha0p6	q011	doc003_p010	2	0.67792094
hybrid_fullmv_N50_alpha0p6	q011	doc003_p012	3	0.65168959
hybrid_fullmv_N50_alpha0p6	q011	doc003_p004	4	0.64670012
hybrid_fullmv_N50_alpha0p6	q011	doc005_p004	5	0.57339864
hybrid_fullmv_N50_alpha0p6	q011	doc002_p001	6	0.55871080
hybrid_fullmv_N50_alpha0p6	q011	doc006_p019	7	0.54682865
hybrid_fullmv_N50_alpha0p6	q011	doc005_p006	8	0.53271507
hybrid_fullmv_N50_alpha0p6	q011	doc003_p011	9	0.53196288
hybrid_fullmv_N50_alpha0p6	q011	doc004_p010	10	0.52465216
hybrid_fullmv_N50_alpha0p6	q012	doc003_p029	1	0.76227510
hybrid_fullmv_N50_alpha0p6	q012	doc003_p011	2	0.69145632
hybrid_fullmv_N50_alpha0p6	q012	doc005_p004	3	0.54693293
hybrid_fullmv_N50_alpha0p6	q012	doc003_p013	4	0.53524029
hybrid_fullmv_N50_alpha0p6	q012	doc002_p001	5	0.52646054
hybrid_fullmv_N50_alpha0p6	q012	doc006_p019	6	0.52246462
hybrid_fullmv_N50_alpha0p6	q012	doc005_p006	7	0.49771558
hybrid_fullmv_N50_alpha0p6	q012	doc003_p003	8	0.49338219
hybrid_fullmv_N50_alpha0p6	q012	doc003_p004	9	0.49303521
hybrid_fullmv_N50_alpha0p6	q012	doc004_p010	10	0.49008145
hybrid_fullmv_N50_alpha0p6	q013	doc003_p012	1	0.87504621
hybrid_fullmv_N50_alpha0p6	q013	doc003_p029	2	0.71576190
hybrid_fullmv_N50_alpha0p6	q013	doc003_p013	3	0.62470942
hybrid_fullmv_N50_alpha0p6	q013	doc006_p013	4	0.47848502
hybrid_fullmv_N50_alpha0p6	q013	doc003_p003	5	0.40951729
hybrid_fullmv_N50_alpha0p6	q013	doc003_p010	6	0.40312228
hybrid_fullmv_N50_alpha0p6	q013	doc006_p011	7	0.36918117
hybrid_fullmv_N50_alpha0p6	q013	doc003_p004	8	0.36488739
hybrid_fullmv_N50_alpha0p6	q013	doc003_p019	9	0.34774210
hybrid_fullmv_N50_alpha0p6	q013	doc004_p010	10	0.34017751
hybrid_fullmv_N50_alpha0p6	q014	doc003_p013	1	0.78787432
hybrid_fullmv_N50_alpha0p6	q014	doc003_p029	2	0.70568241
hybrid_fullmv_N50_alpha0p6	q014	doc003_p012	3	0.69671391
hybrid_fullmv_N50_alpha0p6	q014	doc006_p013	4	0.46582153
hybrid_fullmv_N50_alpha0p6	q014	doc003_p011	5	0.44027400
hybrid_fullmv_N50_alpha0p6	q014	doc003_p003	6	0.41471991
hybrid_fullmv_N50_alpha0p6	q014	doc003_p020	7	0.40896765
hybrid_fullmv_N50_alpha0p6	q014	doc003_p017	8	0.40275046
hybrid_fullmv_N50_alpha0p6	q014	doc006_p011	9	0.36322783
hybrid_fullmv_N50_alpha0p6	q014	doc003_p015	10	0.35918810
hybrid_fullmv_N50_alpha0p6	q015	doc003_p029	1	0.80328328
hybrid_fullmv_N50_alpha0p6	q015	doc003_p012	2	0.65168959
hybrid_fullmv_N50_alpha0p6	q015	doc003_p014	3	0.64905976
hybrid_fullmv_N50_alpha0p6	q015	doc003_p006	4	0.58314447
hybrid_fullmv_N50_alpha0p6	q015	doc006_p013	5	0.57862136
hybrid_fullmv_N50_alpha0p6	q015	doc002_p001	6	0.57489657
hybrid_fullmv_N50_alpha0p6	q015	doc006_p019	7	0.55246763
hybrid_fullmv_N50_alpha0p6	q015	doc004_p010	8	0.54344406
hybrid_fullmv_N50_alpha0p6	q015	doc003_p003	9	0.52446722
hybrid_fullmv_N50_alpha0p6	q015	doc003_p004	10	0.48441826
hybrid_fullmv_N50_alpha0p6	q016	doc003_p029	1	0.79665665
hybrid_fullmv_N50_alpha0p6	q016	doc003_p015	2	0.63205224
hybrid_fullmv_N50_alpha0p6	q016	doc003_p006	3	0.57343659
hybrid_fullmv_N50_alpha0p6	q016	doc006_p013	4	0.56465427
hybrid_fullmv_N50_alpha0p6	q016	doc003_p013	5	0.54855143
hybrid_fullmv_N50_alpha0p6	q016	doc002_p001	6	0.54735050
hybrid_fullmv_N50_alpha0p6	q016	doc006_p019	7	0.54246271
hybrid_fullmv_N50_alpha0p6	q016	doc003_p003	8	0.51990838
hybrid_fullmv_N50_alpha0p6	q016	doc004_p010	9	0.51900006
hybrid_fullmv_N50_alpha0p6	q016	doc003_p020	10	0.50579267
hybrid_fullmv_N50_alpha0p6	q017	doc003_p029	1	0.74084463
hybrid_fullmv_N50_alpha0p6	q017	doc003_p012	2	0.64157178
hybrid_fullmv_N50_alpha0p6	q017	doc003_p016	3	0.54935265
hybrid_fullmv_N50_alpha0p6	q017	doc003_p014	4	0.52864224
hybrid_fullmv_N50_alpha0p6	q017	doc003_p003	5	0.51104433
hybrid_fullmv_N50_alpha0p6	q017	doc003_p017	6	0.46257027
hybrid_fullmv_N50_alpha0p6	q017	doc003_p004	7	0.44925015
hybrid_fullmv_N50_alpha0p6	q017	doc003_p013	8	0.42197495
hybrid_fullmv_N50_alpha0p6	q017	doc003_p010	9	0.41990366
hybrid_fullmv_N50_alpha0p6	q017	doc003_p015	10	0.39862474
hybrid_fullmv_N50_alpha0p6	q018	doc003_p029	1	0.73731562
hybrid_fullmv_N50_alpha0p6	q018	doc003_p012	2	0.66383726
hybrid_fullmv_N50_alpha0p6	q018	doc003_p013	3	0.57058422
hybrid_fullmv_N50_alpha0p6	q018	doc003_p017	4	0.56886980
hybrid_fullmv_N50_alpha0p6	q018	doc003_p016	5	0.52268071
hybrid_fullmv_N50_alpha0p6	q018	doc003_p004	6	0.49316007
hybrid_fullmv_N50_alpha0p6	q018	doc003_p003	7	0.48806922
hybrid_fullmv_N50_alpha0p6	q018	doc003_p011	8	0.47456834
hybrid_fullmv_N50_alpha0p6	q018	doc003_p020	9	0.47156577
hybrid_fullmv_N50_alpha0p6	q018	doc003_p010	10	0.44186016
hybrid_fullmv_N50_alpha0p6	q019	doc003_p029	1	0.67626012
hybrid_fullmv_N50_alpha0p6	q019	doc003_p012	2	0.51392202
hybrid_fullmv_N50_alpha0p6	q019	doc006_p013	3	0.51208428
hybrid_fullmv_N50_alpha0p6	q019	doc003_p008	4	0.42192172
hybrid_fullmv_N50_alpha0p6	q019	doc003_p007	5	0.40103316
hybrid_fullmv_N50_alpha0p6	q019	doc003_p022	6	0.40005909
hybrid_fullmv_N50_alpha0p6	q019	doc003_p004	7	0.39728450
hybrid_fullmv_N50_alpha0p6	q019	doc003_p003	8	0.38056608
hybrid_fullmv_N50_alpha0p6	q019	doc003_p020	9	0.35334281
hybrid_fullmv_N50_alpha0p6	q019	doc006_p019	10	0.34991025
hybrid_fullmv_N50_alpha0p6	q020	doc003_p029	1	0.74592622
hybrid_fullmv_N50_alpha0p6	q020	doc003_p004	2	0.65588494
hybrid_fullmv_N50_alpha0p6	q020	doc003_p012	3	0.58508409
hybrid_fullmv_N50_alpha0p6	q020	doc006_p019	4	0.54131371
hybrid_fullmv_N50_alpha0p6	q020	doc003_p019	5	0.53211410
hybrid_fullmv_N50_alpha0p6	q020	doc005_p004	6	0.49312774
hybrid_fullmv_N50_alpha0p6	q020	doc003_p003	7	0.49131196
hybrid_fullmv_N50_alpha0p6	q020	doc005_p006	8	0.47403501
hybrid_fullmv_N50_alpha0p6	q020	doc003_p020	9	0.44546263
hybrid_fullmv_N50_alpha0p6	q020	doc004_p010	10	0.41269378
hybrid_fullmv_N50_alpha0p6	q021	doc003_p029	1	0.72847356
hybrid_fullmv_N50_alpha0p6	q021	doc003_p020	2	0.62854203
hybrid_fullmv_N50_alpha0p6	q021	doc006_p019	3	0.53459694
hybrid_fullmv_N50_alpha0p6	q021	doc003_p004	4	0.53102378
hybrid_fullmv_N50_alpha0p6	q021	doc005_p004	5	0.48788235
hybrid_fullmv_N50_alpha0p6	q021	doc003_p003	6	0.47806585
hybrid_fullmv_N50_alpha0p6	q021	doc005_p006	7	0.45267598
hybrid_fullmv_N50_alpha0p6	q021	doc003_p012	8	0.41520433
hybrid_fullmv_N50_alpha0p6	q021	doc003_p013	9	0.41382077
hybrid_fullmv_N50_alpha0p6	q021	doc003_p006	10	0.41040639
hybrid_fullmv_N50_alpha0p6	q022	doc003_p029	1	0.81582100
hybrid_fullmv_N50_alpha0p6	q022	doc003_p006	2	0.79384480
hybrid_fullmv_N50_alpha0p6	q022	doc003_p022	3	0.70316593
hybrid_fullmv_N50_alpha0p6	q022	doc004_p014	4	0.69442872
hybrid_fullmv_N50_alpha0p6	q022	doc006_p013	5	0.68630241
hybrid_fullmv_N50_alpha0p6	q022	doc006_p019	6	0.61439675
hybrid_fullmv_N50_alpha0p6	q022	doc005_p006	7	0.56258035
hybrid_fullmv_N50_alpha0p6	q022	doc003_p027	8	0.55095404
hybrid_fullmv_N50_alpha0p6	q022	doc003_p026	9	0.53615684
hybrid_fullmv_N50_alpha0p6	q022	doc006_p011	10	0.51589992
hybrid_fullmv_N50_alpha0p6	q023	doc003_p029	1	0.80208729
hybrid_fullmv_N50_alpha0p6	q023	doc003_p006	2	0.79418446
hybrid_fullmv_N50_alpha0p6	q023	doc004_p014	3	0.70981265
hybrid_fullmv_N50_alpha0p6	q023	doc003_p022	4	0.67912745
hybrid_fullmv_N50_alpha0p6	q023	doc006_p013	5	0.64890412
hybrid_fullmv_N50_alpha0p6	q023	doc006_p019	6	0.62276032
hybrid_fullmv_N50_alpha0p6	q023	doc005_p006	7	0.53694982
hybrid_fullmv_N50_alpha0p6	q023	doc003_p027	8	0.51761758
hybrid_fullmv_N50_alpha0p6	q023	doc006_p011	9	0.51272124
hybrid_fullmv_N50_alpha0p6	q023	doc003_p026	10	0.49684007
hybrid_fullmv_N50_alpha0p6	q024	doc003_p006	1	0.86857522
hybrid_fullmv_N50_alpha0p6	q024	doc003_p029	2	0.80642896
hybrid_fullmv_N50_alpha0p6	q024	doc003_p024	3	0.76932603
hybrid_fullmv_N50_alpha0p6	q024	doc003_p025	4	0.74466473
hybrid_fullmv_N50_alpha0p6	q024	doc004_p014	5	0.69573724
hybrid_fullmv_N50_alpha0p6	q024	doc003_p004	6	0.66157963
hybrid_fullmv_N50_alpha0p6	q024	doc003_p022	7	0.65921253
