run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc006_p019	1	0.93456219
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc006_p013	2	0.75967127
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc001_p001	3	0.75869045
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc001_p004	4	0.58331744
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc003_p003	5	0.56233086
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc006_p003	6	0.55850032
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc003_p004	7	0.46791382
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc004_p019	8	0.46046525
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc006_p009	9	0.45226232
hybrid_budgetmv_N50_M24_alpha0p8	q001	doc009_p003	10	0.44319923
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc001_p002	1	0.83045489
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc001_p001	2	0.81037056
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc006_p019	3	0.69889634
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc006_p013	4	0.65296216
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc006_p003	5	0.50873295
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc006_p009	6	0.49268416
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc004_p014	7	0.48859496
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc009_p003	8	0.48687469
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc006_p016	9	0.47916837
hybrid_budgetmv_N50_M24_alpha0p8	q002	doc010_p002	10	0.45709041
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc002_p001	1	0.85298715
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc006_p019	2	0.76266685
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc007_p002	3	0.70072205
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc006_p013	4	0.67228340
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc006_p011	5	0.63957301
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc005_p001	6	0.63803167
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc005_p006	7	0.58834665
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc004_p010	8	0.57983923
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc006_p009	9	0.57723313
hybrid_budgetmv_N50_M24_alpha0p8	q003	doc005_p004	10	0.53942616
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc001_p004	1	0.92539960
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc006_p019	2	0.51433837
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc006_p003	3	0.39097066
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc005_p006	4	0.39087764
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc004_p010	5	0.38556649
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc005_p004	6	0.37747975
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc006_p013	7	0.36038988
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc003_p004	8	0.35130991
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc004_p019	9	0.33601801
hybrid_budgetmv_N50_M24_alpha0p8	q004	doc006_p008	10	0.33354304
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc006_p026	1	0.93820240
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc006_p019	2	0.74715374
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc006_p013	3	0.67931927
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc006_p011	4	0.62982756
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc007_p002	5	0.58345750
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc004_p010	6	0.56314901
hybrid_budgetmv_N50_M24_alpha0p8	q005	doc010_p002	7	0.50648790
