run_name	query_id	page_id	rank	score
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc006_p013	1	0.83013022
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc006_p019	2	0.80368656
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc004_p019	3	0.71167620
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc006_p008	4	0.68003060
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc006_p002	5	0.67932970
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc005_p006	6	0.67264500
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc009_p003	7	0.66331094
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc003_p004	8	0.66330893
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc003_p003	9	0.65480119
hybrid_budgetmv_N50_M24_alpha0p4	q001	doc001_p004	10	0.64664979
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc001_p002	1	0.80969462
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc006_p013	2	0.77372955
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc004_p014	3	0.72612557
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc005_p006	4	0.71211051
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc004_p003	5	0.66433927
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc004_p019	6	0.64605338
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc009_p003	7	0.62779413
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc006_p002	8	0.62439503
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc006_p003	9	0.62398078
hybrid_budgetmv_N50_M24_alpha0p4	q002	doc004_p010	10	0.62163596
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc005_p006	1	0.79417332
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc006_p013	2	0.77387335
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc004_p010	3	0.74080094
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc007_p002	4	0.72077596
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc005_p001	5	0.68951360
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc006_p009	6	0.65823437
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc006_p016	7	0.65532039
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc003_p004	8	0.64590182
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc006_p011	9	0.64149448
hybrid_budgetmv_N50_M24_alpha0p4	q003	doc005_p004	10	0.62826579
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc001_p004	1	0.77619881
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc005_p006	2	0.69543881
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc004_p010	3	0.65896511
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc006_p008	4	0.62701715
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc004_p005	5	0.62568374
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc004_p009	6	0.61961054
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc005_p004	7	0.61575916
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc004_p018	8	0.60627004
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc006_p013	9	0.60138933
hybrid_budgetmv_N50_M24_alpha0p4	q004	doc003_p004	10	0.59081504
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc006_p026	1	0.81460721
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc006_p013	2	0.78383900
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc004_p010	3	0.75369032
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc005_p006	4	0.74244246
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc007_p002	5	0.67208957
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc010_p002	6	0.66433703
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc006_p011	7	0.65494863
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc006_p008	8	0.64239403
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc005_p004	9	0.63083864
hybrid_budgetmv_N50_M24_alpha0p4	q005	doc009_p003	10	0.61431360
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p011	1	0.81274403
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p003	2	0.75920707
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc006_p013	3	0.74318888
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p005	4	0.68035462
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p019	5	0.68024780
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p009	6	0.67319817
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc006_p016	7	0.66005451
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p014	8	0.65616284
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc004_p010	9	0.64140453
hybrid_budgetmv_N50_M24_alpha0p4	q006	doc005_p006	10	0.63766496
hybrid_budgetmv_N50_M24_alpha0p4	q007	doc004_p019	1	0.70749504
hybrid_budgetmv_N50_M24_alpha0p4	q007	doc006_p013	2	0.69022714
hybrid_budgetmv_N50_M24_alpha0p4	q007	doc005_p006	3	0.68414356
hybrid_budgetmv_N50_M24_alpha0p4	q007	doc006_p008	4	0.68124836
hybrid_budgetmv_N50_M24_alpha0p4	q007	doc006_p002	5	0.68080994
