query_id,page_id,score,run_name,compression,query_file,page_file
q001,doc003_p004,0.43570172786712646,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc003_p004.npy
q001,doc001_p004,-0.22838535904884338,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc001_p004.npy
q001,doc006_p008,0.4825004041194916,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p008.npy
q001,doc008_p001,0.4301072359085083,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc008_p001.npy
q001,doc001_p003,-0.5110918879508972,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc001_p003.npy
q001,doc001_p001,-0.07333341240882874,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc001_p001.npy
q001,doc009_p001,-0.3014831840991974,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc009_p001.npy
q001,doc006_p019,0.09848799556493759,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p019.npy
q001,doc008_p002,-0.2781107425689697,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc008_p002.npy
q001,doc006_p027,0.4301072359085083,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p027.npy
q002,doc006_p010,-0.6338624358177185,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p010.npy
q002,doc004_p009,-0.8651049733161926,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc004_p009.npy
q002,doc004_p010,-0.6246869564056396,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc004_p010.npy
q002,doc006_p020,-0.6526727676391602,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p020.npy
q002,doc006_p013,-0.9126484990119934,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p013.npy
q002,doc006_p012,-0.6562453508377075,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p012.npy
q002,doc007_p001,-0.9650838375091553,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc007_p001.npy
q002,doc006_p021,-0.6507729291915894,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p021.npy
q002,doc003_p022,-0.8556879162788391,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc003_p022.npy
q002,doc001_p002,-0.6352226734161377,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc001_p002.npy
q003,doc006_p010,-0.7709445953369141,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p010.npy
q003,doc007_p001,-1.1533949375152588,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc007_p001.npy
q003,doc006_p009,-0.7705227732658386,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p009.npy
q003,doc006_p007,-0.7795078754425049,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc006_p007.npy
q003,doc001_p004,-1.2034929990768433,w6_N10_M16_pq,PQ,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\joint_compression\pages_M16_pq\doc001_p004.npy
