query_id,page_id,score,run_name,compression,query_file,page_file
q001,doc003_p004,0.5672392249107361,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc003_p004.npy
q001,doc001_p004,0.4843185245990753,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc001_p004.npy
q001,doc006_p008,0.5133659839630127,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p008.npy
q001,doc008_p001,0.49638038873672485,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc008_p001.npy
q001,doc001_p003,-0.39389365911483765,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc001_p003.npy
q001,doc001_p001,0.2903214991092682,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc001_p001.npy
q001,doc009_p001,-0.3068617582321167,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc009_p001.npy
q001,doc006_p019,0.4933544993400574,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p019.npy
q001,doc008_p002,-0.44102704524993896,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc008_p002.npy
q001,doc006_p027,0.49360373616218567,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p027.npy
q002,doc006_p010,-0.6088117957115173,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p010.npy
q002,doc004_p009,-0.7027531862258911,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc004_p009.npy
q002,doc004_p010,-0.5700395703315735,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc004_p010.npy
q002,doc006_p020,-0.6071311831474304,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p020.npy
q002,doc006_p013,-0.5909454226493835,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p013.npy
q002,doc006_p012,-0.5942115187644958,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p012.npy
q002,doc007_p001,-0.9223633408546448,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc007_p001.npy
q002,doc006_p021,-0.5801111459732056,w6_N10_M24_opq_pq,OPQ+PQ,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\joint_compression\pages_M24_opq_pq\doc006_p021.npy
