query_id,page_id,score,run_name,compression,query_file,page_file
q001,doc003_p004,0.41616201400756836,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc003_p004.npy
q001,doc001_p004,-0.4864117503166199,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc001_p004.npy
q001,doc006_p008,-0.10529012978076935,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc006_p008.npy
q001,doc008_p001,0.32745832204818726,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc008_p001.npy
q001,doc001_p003,-0.3329541087150574,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc001_p003.npy
q001,doc001_p001,0.06525757908821106,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc001_p001.npy
q001,doc009_p001,-0.4667906165122986,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc009_p001.npy
q001,doc006_p019,-0.07823958992958069,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc006_p019.npy
q001,doc008_p002,-0.7907736897468567,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc008_p002.npy
q001,doc006_p027,0.6351400017738342,w6_N10_M8_ivf_opq_pq,IVF+OPQ+PQ,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\joint_compression\pages_M8_ivf_opq_pq\doc006_p027.npy
