query_id,page_id,score,run_name,compression,query_file,page_file
q001,doc003_p004,0.7561337351799011,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p004.npy
q001,doc001_p004,0.7640905976295471,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p004.npy
q001,doc006_p008,1.0706971883773804,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p008.npy
q001,doc008_p001,0.5800221562385559,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc008_p001.npy
q001,doc001_p003,0.06054668501019478,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p003.npy
q001,doc001_p001,0.2257833331823349,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p001.npy
q001,doc009_p001,0.09729994833469391,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc009_p001.npy
q001,doc006_p019,0.7216252684593201,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p019.npy
q001,doc008_p002,-0.10154253244400024,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc008_p002.npy
q001,doc006_p027,0.5416319966316223,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q001.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p027.npy
q002,doc006_p010,-0.5247478485107422,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q002,doc004_p009,-0.5165621042251587,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p009.npy
q002,doc004_p010,-0.09332600980997086,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p010.npy
q002,doc006_p020,-0.771522581577301,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p020.npy
q002,doc006_p013,-0.02975272759795189,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p013.npy
q002,doc006_p012,-0.5489920377731323,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p012.npy
q002,doc007_p001,-0.6350030303001404,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p001.npy
q002,doc006_p021,-0.4586111605167389,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p021.npy
q002,doc003_p022,-0.4809609651565552,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p022.npy
q002,doc001_p002,-0.2497057318687439,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q002.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p002.npy
q003,doc006_p010,-0.7010400891304016,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q003,doc007_p001,-0.686673641204834,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p001.npy
q003,doc006_p009,-0.4773894250392914,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p009.npy
q003,doc006_p007,-0.5097123980522156,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p007.npy
q003,doc001_p004,-0.5308259129524231,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p004.npy
q003,doc003_p013,-0.59685879945755,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p013.npy
q003,doc004_p007,-0.49089041352272034,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p007.npy
q003,doc006_p024,-0.3948347270488739,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p024.npy
q003,doc006_p008,-0.16880923509597778,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p008.npy
q003,doc001_p003,-1.0030514001846313,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q003.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p003.npy
q004,doc006_p013,0.5339415669441223,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p013.npy
q004,doc010_p001,-0.16144539415836334,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc010_p001.npy
q004,doc007_p001,-0.1110253781080246,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p001.npy
q004,doc003_p009,0.03672380745410919,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p009.npy
q004,doc006_p021,0.3192287087440491,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p021.npy
q004,doc001_p004,0.30984893441200256,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p004.npy
q004,doc001_p002,0.21780091524124146,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p002.npy
q004,doc001_p003,-0.24735583364963531,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p003.npy
q004,doc007_p002,0.172317236661911,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p002.npy
q004,doc006_p020,0.038216061890125275,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q004.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p020.npy
q005,doc004_p012,-0.16826501488685608,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p012.npy
q005,doc006_p012,-0.19068922102451324,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p012.npy
q005,doc006_p010,-0.20787277817726135,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q005,doc005_p002,-0.3533395528793335,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc005_p002.npy
q005,doc005_p008,-0.23082807660102844,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc005_p008.npy
q005,doc004_p006,0.15322594344615936,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p006.npy
q005,doc003_p024,-0.22328394651412964,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p024.npy
q005,doc006_p021,-0.12254483997821808,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p021.npy
q005,doc004_p011,0.09450985491275787,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p011.npy
q005,doc003_p009,-0.36742907762527466,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q005.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p009.npy
q006,doc006_p010,-0.2838151454925537,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q006,doc001_p004,-0.04645633324980736,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p004.npy
q006,doc007_p001,-0.41165220737457275,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p001.npy
q006,doc005_p002,-0.43117237091064453,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc005_p002.npy
q006,doc006_p019,-0.04464352875947952,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p019.npy
q006,doc001_p003,-0.6575121879577637,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p003.npy
q006,doc006_p013,0.3607980012893677,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p013.npy
q006,doc004_p011,0.2632787525653839,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p011.npy
q006,doc006_p024,-0.0004888232797384262,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p024.npy
q006,doc004_p012,-0.1503422111272812,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q006.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p012.npy
q007,doc003_p004,0.03545084223151207,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p004.npy
q007,doc006_p019,0.22800704836845398,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p019.npy
q007,doc003_p029,-0.43943125009536743,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p029.npy
q007,doc003_p021,0.208971306681633,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p021.npy
q007,doc001_p004,0.026198383420705795,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc001_p004.npy
q007,doc007_p001,-0.23120176792144775,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc007_p001.npy
q007,doc006_p009,-0.10758282244205475,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p009.npy
q007,doc008_p002,-0.6058070659637451,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc008_p002.npy
q007,doc006_p010,-0.08737790584564209,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q007,doc006_p008,0.24310368299484253,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q007.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p008.npy
q008,doc006_p012,0.2850453853607178,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p012.npy
q008,doc003_p022,0.0410318523645401,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p022.npy
q008,doc003_p024,0.14123395085334778,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p024.npy
q008,doc003_p027,0.10214834660291672,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p027.npy
q008,doc004_p013,0.291812539100647,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p013.npy
q008,doc003_p025,0.5372384190559387,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p025.npy
q008,doc003_p023,0.04583703726530075,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p023.npy
q008,doc006_p010,0.11446410417556763,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q008,doc006_p021,0.20607393980026245,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p021.npy
q008,doc004_p006,0.6909862160682678,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q008.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p006.npy
q009,doc006_p012,0.29721561074256897,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p012.npy
q009,doc003_p022,0.013661377131938934,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p022.npy
q009,doc003_p027,0.11134840548038483,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p027.npy
q009,doc004_p013,0.33412426710128784,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p013.npy
q009,doc003_p024,0.20328794419765472,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p024.npy
q009,doc004_p006,0.8374688029289246,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc004_p006.npy
q009,doc003_p025,0.6235238909721375,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p025.npy
q009,doc006_p010,0.15796266496181488,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc006_p010.npy
q009,doc003_p023,0.109687440097332,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc003_p023.npy
q009,doc005_p008,-0.1897435337305069,w6_N10_M24_none,None,artifacts\embeddings\full_multivector\queries\q009.npy,artifacts\embeddings\token_selection\pages_M24\doc005_p008.npy
